DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
1,1,AS,14747,12889,-2,0
1,1,AS,14908,14057,3,4
1,1,AS,14908,14057,-8,-8
1,1,AS,14057,14679,-4,-3
1,1,AS,14057,14679,6,-8
1,1,AS,10800,14747,21,14
1,1,AS,14747,14908,-6,-20
1,1,AS,14908,14747,-4,-5
1,1,AS,14908,14747,-4,-17
1,1,AS,14747,14679,-4,1
1,1,AS,14747,12892,-4,-10
1,1,AS,12892,14747,-2,-5
1,1,AS,14747,12892,-7,-11
1,1,AS,14831,14057,-1,1
1,1,AS,14057,14831,-6,-7
1,1,AS,14771,14747,5,1
1,1,AS,14679,14747,0,-3
1,1,AS,14747,10299,13,5
1,1,AS,14747,10299,-1,4
1,1,AS,10299,14747,-6,-7
1,1,AS,14747,10299,-1,-18
1,1,AS,14747,10299,-3,8
1,1,AS,10721,14057,-8,-25
1,1,AS,14747,11618,24,29
2,2,AS,14057,10721,0,-6
2,2,AS,14747,13930,3,2
2,2,AS,13930,14747,-10,-23
2,2,AS,14747,13204,-2,-27
2,2,AS,12892,11278,10,-28
2,2,AS,12889,14747,-8,6
2,2,AS,12889,14747,-6,-9
2,2,AS,14747,12889,-3,-8
2,2,AS,13891,14747,-3,-2
2,2,AS,10800,14747,-9,-3
2,2,AS,14747,10800,-5,-19
2,2,AS,14908,14747,-9,-10
2,2,AS,14908,14747,-5,-6
2,2,AS,14747,14908,-9,-10
2,2,AS,14747,14679,-2,-17
2,2,AS,14747,12892,-5,-13
2,2,AS,12892,14747,-3,-3
2,2,AS,14747,12892,-1,-5
2,2,AS,14831,13830,14,37
2,2,AS,13830,14747,9,-10
2,2,AS,13830,14747,6,-2
2,2,AS,12173,10299,-5,-36
2,2,AS,14747,13830,-2,-22
2,2,AS,13830,14057,27,17
2,2,AS,12173,14831,1,-19
2,2,AS,14057,12173,-5,-30
2,2,AS,14893,14747,-7,-1
2,2,AS,13198,14747,-2,-12
2,2,AS,15016,14747,-17,-34
2,2,AS,11292,14747,8,12
2,2,AS,14747,11292,-5,7
2,2,AS,14747,11292,-2,-3
2,2,AS,14057,14107,-7,-11
2,2,AS,14057,14107,4,11
2,2,AS,14057,14771,-6,-16
2,2,AS,14747,13796,-3,0
2,2,AS,14747,14771,-5,13
2,2,AS,14747,14771,-5,-8
2,2,AS,14057,14771,-6,-5
2,2,AS,14747,10299,-12,-9
2,2,AS,14747,10299,68,77
2,2,AS,13487,14747,-6,-25
2,2,AS,14747,13487,21,28
2,2,AS,13487,14747,14,6
2,2,AS,13930,14747,22,18
2,2,AS,11278,14747,-14,2
2,2,AS,12889,14747,8,19
2,2,AS,14747,12889,19,9
2,2,AS,14908,14057,-6,2
2,2,AS,14057,14908,-5,-1
2,2,AS,14908,14057,-8,-2
2,2,AS,14057,14679,-5,-16
2,2,AS,14057,12892,-3,-11
2,2,AS,14747,13891,-1,-11
2,2,AS,14747,10800,-2,-10
2,2,AS,14908,14747,16,19
2,2,AS,14908,14747,-1,3
2,2,AS,14747,14679,-3,-10
2,2,AS,12892,14747,-1,-4
2,2,AS,14747,14679,2,-15
2,2,AS,14747,12892,16,-2
2,2,AS,12173,14747,-5,-13
2,2,AS,14057,13830,-6,-28
2,2,AS,14747,10397,1,-9
2,2,AS,14747,12266,1,4
2,2,AS,14683,14747,26,13
2,2,AS,14057,13930,-2,-8
2,2,AS,11298,14747,4,-10
2,2,AS,14747,14107,-2,-5
2,2,AS,14747,14107,10,0
2,2,AS,12889,14057,-13,-18
2,2,AS,12889,14057,-2,-1
2,2,AS,14057,14771,-8,-19
2,2,AS,13796,14747,0,3
2,2,AS,14747,14893,-3,-1
2,2,AS,14747,13796,-4,3
2,2,AS,13796,14747,-5,-1
2,2,AS,14747,14831,-4,10
2,2,AS,14831,14747,-13,-10
2,2,AS,14831,14747,-6,-12
2,2,AS,14831,14747,8,21
2,2,AS,10299,14057,0,-17
2,2,AS,10299,14747,-5,-21
2,2,AS,10299,14747,-18,-21
2,2,AS,14747,10299,-6,9
2,2,AS,10299,14747,-4,-21
2,2,AS,10299,14747,5,-4
2,2,AS,10299,14747,1,-3
2,2,AS,14747,10299,,
2,2,AS,14747,14100,-2,-7
2,2,AS,14747,11278,0,-4
2,2,AS,14747,12889,0,-11
2,2,AS,14747,12889,-4,-12
2,2,AS,14679,14057,-2,4
2,2,AS,14747,13891,-4,-17
2,2,AS,14747,14908,-7,-12
2,2,AS,10800,14747,-10,2
2,2,AS,14908,14747,-14,-10
2,2,AS,14679,14747,-8,-15
2,2,AS,12892,14747,-4,9
2,2,AS,14747,12892,29,4
2,2,AS,12892,14747,-4,-7
2,2,AS,14747,12892,-1,-19
2,2,AS,12892,14747,16,22
2,2,AS,14679,12173,-5,25
2,2,AS,12173,14057,-4,-34
2,2,AS,13830,14893,-3,-34
2,2,AS,13830,14057,-2,-10
2,2,AS,14057,13830,-2,-10
2,2,AS,13830,14831,14,-11
2,2,AS,14747,10299,30,31
2,2,AS,11292,14747,2,-3
2,2,AS,10423,14747,78,64
2,2,AS,14057,12889,-8,-17
2,2,AS,14747,14893,11,7
2,2,AS,14747,14893,-1,-2
2,2,AS,14747,14831,0,-12
2,2,AS,14679,14747,-4,-5
2,2,AS,10299,14057,-4,-16
2,2,AS,10299,14747,-2,-11
2,2,AS,14747,10299,3,-5
2,2,AS,14747,13930,0,7
2,2,AS,13204,14747,-7,-24
2,2,AS,14747,11618,47,36
2,2,AS,11618,14747,22,3
2,2,AS,14747,12889,6,9
2,2,AS,12889,14747,-7,-12
2,2,AS,12889,14747,-2,-2
2,2,AS,12892,14057,-3,-2
2,2,AS,14057,12892,2,-11
2,2,AS,12892,14057,-3,5
2,2,AS,14057,12892,-2,-3
2,2,AS,12892,14057,-2,-1
2,2,AS,14747,14908,0,-15
16,2,AS,13487,14747,-8,-18
16,2,AS,14747,13487,1,8
16,2,AS,14747,14100,-5,-18
16,2,AS,14057,10721,28,1
16,2,AS,14747,11697,4,15
16,2,AS,14747,10721,-4,-27
16,2,AS,12892,11278,1,-28
16,2,AS,14747,12173,44,12
16,2,AS,13830,14679,-7,-29
16,2,AS,14869,14747,-2,-11
16,2,AS,14057,13930,-4,-11
16,2,AS,14747,11292,-6,9
16,2,AS,14747,14107,-5,-11
16,2,AS,14747,12889,-2,-16
16,2,AS,12889,14747,-9,10
16,2,AS,14908,14057,-2,-3
16,2,AS,12892,14057,0,15
16,2,AS,13891,14747,-4,-11
16,2,AS,14747,14908,-3,2
16,2,AS,14679,14747,-11,-11
16,2,AS,12892,14747,-8,-3
16,2,AS,14747,12892,-5,-4
16,2,AS,14771,14057,-12,14
16,2,AS,14747,14893,-7,-9
16,2,AS,14893,14747,-7,3
16,2,AS,13796,14747,-9,-2
16,2,AS,14747,13796,-8,-21
16,2,AS,14747,14831,-3,-12
16,2,AS,14771,14747,-7,1
16,2,AS,14747,14831,-10,-18
16,2,AS,14831,14747,71,88
16,2,AS,10299,13930,15,-18
16,2,AS,10299,14747,22,-1
16,2,AS,10299,14747,0,-19
16,2,AS,14747,10299,10,39
16,2,AS,10299,14747,11,2
16,2,AS,14747,10721,16,10
16,2,AS,11278,12892,-14,-18
16,2,AS,12173,13796,-10,-13
16,2,AS,14057,12173,-1,-38
16,2,AS,13830,14893,-1,-3
16,2,AS,11278,14057,5,9
16,2,AS,14747,11298,2,-6
16,2,AS,11298,14747,1,-17
16,2,AS,12889,14057,-17,-12
16,2,AS,12889,14057,-6,0
16,2,AS,12889,14747,-8,-12
16,2,AS,12889,14747,-9,-4
16,2,AS,14747,12889,-9,-10
16,2,AS,14908,14057,-13,-4
16,2,AS,14679,14057,-9,-1
16,2,AS,14057,14679,-12,-22
16,2,AS,14057,12892,-4,-8
16,2,AS,14747,13891,17,9
16,2,AS,14908,14747,-19,-2
16,2,AS,14747,14679,-3,-18
16,2,AS,14747,14679,-2,-1
16,2,AS,12892,14747,0,3
16,2,AS,14747,14679,-3,-12
16,2,AS,12892,14747,-4,8
16,2,AS,14057,14831,-4,-7
16,2,AS,14057,14771,-7,-33
16,2,AS,14057,14771,2,-24
16,2,AS,14893,14747,-10,2
16,2,AS,14747,13796,-2,-6
16,2,AS,14747,14771,-7,-23
16,2,AS,14747,14771,-4,-5
16,2,AS,14057,14771,-7,-3
16,2,AS,14747,14831,-2,-12
16,2,AS,14747,10299,-3,7
16,2,AS,10299,14747,-1,-12
16,2,AS,13930,14747,-1,-12
16,2,AS,11278,14747,34,34
16,2,AS,11278,14747,-4,-6
17,3,AS,12173,14747,-14,1
17,3,AS,11278,14057,91,58
17,3,AS,14869,14747,-2,0
17,3,AS,14683,14747,-12,-9
17,3,AS,14057,13930,56,75
17,3,AS,14747,11292,15,
17,3,AS,14747,11298,11,12
17,3,AS,14057,14107,-9,-3
17,3,AS,14057,14107,-10,-14
17,3,AS,14747,14107,-8,-23
17,3,AS,14057,12889,12,10
17,3,AS,12889,14747,-10,-3
17,3,AS,12889,14747,-12,-1
17,3,AS,14747,12889,-7,-16
17,3,AS,14057,14908,-1,-12
17,3,AS,12892,14057,-9,-2
17,3,AS,10800,14747,-12,4
17,3,AS,14747,13891,-6,-20
17,3,AS,14747,12892,-1,-24
17,3,AS,14771,14057,-6,0
17,3,AS,14771,14747,-4,-8
17,3,AS,14831,14747,-5,5
17,3,AS,14747,14831,-2,-18
17,3,AS,14747,14771,-3,-12
17,3,AS,14747,13930,,
17,3,AS,14747,10721,-2,0
17,3,AS,12173,14679,-4,-11
17,3,AS,13830,14747,-12,6
17,3,AS,14747,13830,-8,-37
17,3,AS,14747,14893,-2,-5
17,3,AS,12173,13796,1,8
17,3,AS,13796,12173,-15,-37
17,3,AS,14057,12173,-1,-37
17,3,AS,14679,10721,-10,-4
17,3,AS,13198,14747,12,14
17,3,AS,10397,14747,8,-24
17,3,AS,10299,14747,2,-21
17,3,AS,14747,10423,0,-8
17,3,AS,14107,14057,-8,-2
17,3,AS,15376,14747,-3,1
17,3,AS,14107,14747,-12,-10
17,3,AS,14057,12889,1,0
17,3,AS,12889,14747,-22,-7
17,3,AS,14057,14908,0,-15
17,3,AS,12892,14057,-8,4
17,3,AS,14057,12892,-2,-3
17,3,AS,14747,14908,-6,-17
17,3,AS,14747,14908,-6,-23
17,3,AS,14747,14908,2,-14
17,3,AS,14908,14747,-23,-11
17,3,AS,14679,14747,-9,2
17,3,AS,14747,14679,4,-4
17,3,AS,14747,12892,0,-14
17,3,AS,12892,14747,-7,12
17,3,AS,14747,12892,-6,-19
17,3,AS,14893,14747,-5,9
17,3,AS,13796,14747,-10,6
17,3,AS,14771,14747,-9,-3
17,3,AS,14747,14771,-2,-10
17,3,AS,14057,14771,-2,-2
17,3,AS,10299,12892,-8,-32
17,3,AS,10299,14057,7,-19
17,3,AS,10299,14057,11,-23
17,3,AS,14747,10299,-5,20
17,3,AS,10299,14747,3,2
17,3,AS,13487,14747,8,37
17,3,AS,13487,14747,13,17
17,3,AS,14747,13930,0,10
17,3,AS,13204,14747,-5,-8
17,3,AS,10721,14747,1,12
17,3,AS,14679,12173,-1,-16
17,3,AS,10299,12173,-4,-3
17,3,AS,14747,13830,19,5
17,3,AS,12173,14747,-3,9
17,3,AS,14831,12173,-5,-21
17,3,AS,13796,13830,-4,-22
17,3,AS,13830,14893,-8,6
17,3,AS,13830,14831,-5,12
17,3,AS,11292,14747,-6,15
17,3,AS,14107,14057,-8,-14
17,3,AS,14747,14107,-1,-9
17,3,AS,14107,14747,-8,7
17,3,AS,14747,14107,1,-2
17,3,AS,12889,14057,-3,8
17,3,AS,12889,14747,-12,-6
17,3,AS,14747,12889,-2,-18
17,3,AS,14908,14057,-10,3
17,3,AS,14908,14057,-3,2
17,3,AS,14057,14679,-6,-12
17,3,AS,12892,14057,-7,1
17,3,AS,14747,10800,-2,-12
17,3,AS,14908,14747,-12,3
17,3,AS,10800,14747,-12,-2
17,3,AS,14679,14747,-4,12
17,3,AS,14679,14747,-8,0
17,3,AS,12892,14747,-3,13
17,3,AS,12892,14747,-6,4
17,3,AS,12892,14747,0,8
17,3,AS,12892,14747,-2,-1
17,3,AS,14747,12892,8,-1
17,3,AS,14747,13796,-9,-20
17,3,AS,14771,14747,-10,5
17,3,AS,13930,10299,16,15
17,3,AS,10299,14747,21,0
17,3,AS,14747,13930,118,133
17,3,AS,14747,11618,2,13
17,3,AS,11618,14747,34,-2
17,3,AS,12892,11278,15,28
17,3,AS,14747,11278,-1,20
17,3,AS,11278,14747,-8,-18
17,3,AS,12173,14057,-8,12
17,3,AS,15016,14747,35,47
17,3,AS,10397,14747,-3,-35
17,3,AS,14747,14683,6,-13
17,3,AS,11292,14747,,
17,3,AS,14747,15376,2,-5
17,3,AS,14107,14747,-15,-20
17,3,AS,14747,14107,-6,-19
17,3,AS,12889,14747,-6,15
17,3,AS,12889,14747,-8,1
17,3,AS,14057,14908,12,3
17,3,AS,14057,14679,-2,-13
17,3,AS,14679,14057,-12,-2
17,3,AS,14057,12892,-1,-16
17,3,AS,14747,10800,-8,-20
17,3,AS,14908,14747,-11,2
17,3,AS,14747,14679,-5,-16
17,3,AS,14747,14679,8,-5
17,3,AS,14747,12892,1,-4
17,3,AS,14747,12892,-4,-17
17,3,AS,12892,14747,-4,3
17,3,AS,12892,14747,3,10
17,3,AS,14831,14057,-10,-1
17,3,AS,14057,14831,-4,-10
17,3,AS,14057,14771,-4,-25
17,3,AS,14771,14057,0,17
17,3,AS,14893,14747,-14,2
17,3,AS,14747,14893,-1,-8
17,3,AS,13796,14747,-6,0
17,3,AS,13796,14747,-5,-1
17,3,AS,14747,14831,1,-6
17,3,AS,14831,14747,-4,10
17,3,AS,14747,14831,-1,-12
17,3,AS,14771,14747,-2,12
17,3,AS,14747,14771,-8,-34
17,3,AS,14771,14057,-1,7
17,3,AS,14679,14747,-13,5
17,3,AS,14747,14679,0,-21
17,3,AS,10299,13930,-10,19
17,3,AS,10299,14747,-1,-15
17,3,AS,14747,10299,-9,3
17,3,AS,14747,13487,6,16
17,3,AS,11618,14747,-5,-7
17,3,AS,13830,13796,-15,2
17,3,AS,14893,13830,-11,-24
17,3,AS,14057,13830,-9,-35
17,3,AS,14747,15016,8,51
17,3,AS,14747,10299,50,76
17,3,AS,14747,14869,-3,-12
17,3,AS,11292,14747,108,139
17,3,AS,11292,14747,-5,19
17,3,AS,14747,14107,-2,-18
17,3,AS,14057,12889,-1,4
17,3,AS,12889,14747,7,9
17,3,AS,14679,14057,-8,-8
17,3,AS,14057,12892,-4,-24
17,3,AS,10800,14747,-15,-5
17,3,AS,14747,10800,-5,-18
17,3,AS,14747,14908,-7,-28
17,3,AS,14747,14679,12,2
17,3,AS,14679,14747,-9,3
17,3,AS,14679,14747,-2,8
17,3,AS,12892,14747,-4,8
17,3,AS,14747,12892,0,-2
17,3,AS,14747,12892,4,-13
17,3,AS,14747,12892,2,-21
17,3,AS,12892,14747,16,30
17,3,AS,14747,14893,52,46
17,3,AS,14747,14771,25,3
17,3,AS,14747,14771,-5,-18
17,3,AS,14771,14747,-6,12
17,3,AS,14747,14771,-3,-24
17,3,AS,14747,14831,-6,-17
17,3,AS,10299,14747,2,-32
17,3,AS,14747,10299,0,26
17,3,AS,14100,14747,56,70
17,3,AS,13930,14747,,
17,3,AS,10299,14747,17,-3
17,3,AS,14747,10721,13,24
17,3,AS,14747,11618,40,45
17,3,AS,12173,14747,-1,5
17,3,AS,14747,12173,-5,-36
17,3,AS,14679,13830,-7,-8
17,3,AS,13830,14057,1,14
17,3,AS,14057,11278,9,66
17,3,AS,14747,10397,14,72
17,3,AS,14747,14869,-3,-2
17,3,AS,13930,14057,85,48
17,3,AS,14747,11292,-4,9
17,3,AS,10423,14747,6,11
17,3,AS,14107,14747,5,17
17,3,AS,14747,12889,-9,-17
17,3,AS,12889,14747,-8,7
17,3,AS,12889,14747,-6,7
17,3,AS,14747,12889,-5,-15
17,3,AS,14747,13891,-8,-26
17,3,AS,13891,14747,-11,-12
17,3,AS,14908,14747,-5,4
17,3,AS,14747,14908,-5,-30
17,3,AS,14747,14679,7,-9
17,3,AS,12892,14747,-2,-1
17,3,AS,14747,12892,-3,-9
17,3,AS,12892,14747,-4,2
17,3,AS,14057,14771,-1,-20
17,3,AS,13796,14747,-6,7
17,3,AS,14747,13796,-2,-14
17,3,AS,14747,13796,-1,-12
17,3,AS,14747,14831,-1,-5
17,3,AS,14831,14747,-6,12
17,3,AS,10299,14747,-1,-27
17,3,AS,14057,10721,-11,-13
17,3,AS,13930,14747,141,144
17,3,AS,14747,11278,68,63
17,3,AS,12173,10299,-5,-17
17,3,AS,13830,14057,-6,6
17,3,AS,12173,14831,-7,3
17,3,AS,14057,13830,-2,-26
17,3,AS,11298,14747,0,-15
17,3,AS,11298,14747,-1,-15
17,3,AS,14107,14747,-9,6
17,3,AS,14107,14747,-7,-12
17,3,AS,14747,12889,0,-6
17,3,AS,14747,12889,-4,-1
17,3,AS,14057,14679,-4,-16
17,3,AS,12892,14057,-1,6
17,3,AS,14057,12892,-4,-21
17,3,AS,13891,14747,-1,8
17,3,AS,13891,14747,-12,12
17,3,AS,14747,13891,7,-14
17,3,AS,14747,14908,-5,-30
17,3,AS,14747,14908,-4,-19
17,3,AS,14747,14679,19,3
17,3,AS,14747,14679,7,-15
17,3,AS,12892,14747,-3,15
17,3,AS,14747,12892,-1,-23
17,3,AS,14747,12892,-7,-17
17,3,AS,14747,13796,82,88
17,3,AS,14831,14747,2,15
17,3,AS,14771,14747,-5,10
17,3,AS,14747,14771,-5,-20
17,3,AS,14679,14747,-11,-10
17,3,AS,14057,10299,4,32
17,3,AS,10299,14747,-2,-30
17,3,AS,14747,10299,-6,8
17,3,AS,14747,13487,8,16
17,3,AS,10721,14057,-4,-12
17,3,AS,14747,14100,1,1
17,3,AS,14747,11697,36,66
17,3,AS,11697,14747,4,-10
17,3,AS,14747,10299,0,13
17,3,AS,14747,12173,-2,-28
17,3,AS,14831,13830,-5,-18
17,3,AS,13830,14747,5,25
17,3,AS,14747,12173,20,-12
17,3,AS,13830,14679,-7,-11
17,3,AS,14893,14747,2,15
17,3,AS,10721,14679,-1,15
17,3,AS,14747,13198,-1,8
17,3,AS,14747,10397,-1,10
17,3,AS,12266,14747,89,93
17,3,AS,14747,12266,108,101
17,3,AS,14869,14747,-6,-1
17,3,AS,14747,11292,-2,3
17,3,AS,14747,11292,99,117
17,3,AS,14747,11298,1,-6
17,3,AS,14747,14107,10,-7
17,3,AS,12889,14057,-20,-10
17,3,AS,12889,14057,1,7
17,3,AS,14747,12889,43,28
17,3,AS,14747,12889,-4,-9
17,3,AS,14747,12889,-3,-13
17,3,AS,14908,14057,-10,9
17,3,AS,14679,14057,0,5
17,3,AS,14908,14747,-14,14
17,3,AS,14908,14747,-5,-2
17,3,AS,14908,14747,-4,2
17,3,AS,14679,14747,-7,-8
17,3,AS,14057,14831,-6,-9
17,3,AS,14831,14057,-4,6
17,3,AS,14747,14893,-3,-3
17,3,AS,14893,14747,68,79
17,3,AS,14831,14747,-7,11
17,3,AS,14771,14747,-5,2
17,3,AS,12892,10299,-6,28
17,3,AS,14057,10299,-4,17
17,3,AS,14747,10299,3,39
17,3,AS,10299,14747,-1,-21
17,3,AS,14747,10299,0,21
17,3,AS,14747,10299,8,27
17,3,AS,10299,14747,-2,-26
17,3,AS,14747,10299,1,26
17,3,AS,10721,14747,-1,-16
17,3,AS,13930,14747,-3,-42
17,3,AS,14747,13204,-4,-13
17,3,AS,11278,12892,-7,10
17,3,AS,11278,14747,64,55
18,4,AS,12173,14747,-13,-9
18,4,AS,14747,12173,-6,-30
18,4,AS,14747,14893,-5,-6
18,4,AS,13796,13830,-5,-23
18,4,AS,14107,14057,8,16
18,4,AS,14057,12889,-2,-8
18,4,AS,12889,14747,-10,-15
18,4,AS,12892,14057,-1,7
18,4,AS,12892,14057,-11,-2
18,4,AS,14057,12892,-3,3
18,4,AS,13891,14747,-4,0
18,4,AS,13891,14747,-10,-5
18,4,AS,10800,14747,-16,-6
18,4,AS,14747,14908,-7,-24
18,4,AS,10800,14747,-8,3
18,4,AS,12892,14747,0,4
18,4,AS,14747,14679,-2,-8
18,4,AS,14747,12892,-4,-15
18,4,AS,14057,14771,-2,-21
18,4,AS,14893,14747,-7,-1
18,4,AS,13796,14747,4,16
18,4,AS,14747,14831,-5,-13
18,4,AS,14747,14771,-4,-13
18,4,AS,14747,14771,1,-1
18,4,AS,14747,14679,-5,-17
18,4,AS,10299,14747,-2,-10
18,4,AS,14747,13930,135,149
18,4,AS,11278,14747,173,147
18,4,AS,14747,12173,-2,-27
18,4,AS,13830,14747,-7,-3
18,4,AS,12173,10299,7,-15
18,4,AS,10299,12173,0,14
18,4,AS,14831,12173,-6,-17
18,4,AS,13830,14831,-11,-8
18,4,AS,14869,14747,-4,2
18,4,AS,14869,14747,3,10
18,4,AS,14747,14869,20,26
18,4,AS,11292,14747,-6,2
18,4,AS,14107,14747,-5,1
18,4,AS,12889,14057,2,19
18,4,AS,14057,12889,-6,-14
18,4,AS,14747,12889,9,-7
18,4,AS,14057,12892,-7,-10
18,4,AS,12892,14057,-3,-2
18,4,AS,14747,14908,-7,-14
18,4,AS,14747,14908,-4,-16
18,4,AS,14908,14747,-12,-11
18,4,AS,14747,14908,-5,-28
18,4,AS,14679,14747,-9,2
18,4,AS,12892,14747,-6,4
18,4,AS,12892,14057,-2,2
18,4,AS,14747,12892,-1,-10
18,4,AS,14831,14057,24,33
18,4,AS,14747,13796,-4,-7
18,4,AS,13796,14747,-12,8
18,4,AS,14747,13796,-6,4
18,4,AS,14057,14771,-3,-1
18,4,AS,14679,14747,-7,-12
18,4,AS,14831,14747,-7,5
18,4,AS,14771,14747,-8,2
18,4,AS,14831,14747,101,114
18,4,AS,12892,10299,-5,10
18,4,AS,10299,14057,-4,-18
18,4,AS,14747,10299,19,45
18,4,AS,10299,14747,-5,-28
18,4,AS,13487,14747,134,156
18,4,AS,13487,14747,6,26
18,4,AS,14747,13930,8,9
18,4,AS,11618,14747,69,86
18,4,AS,14747,11618,-5,32
18,4,AS,14747,10721,-4,-1
18,4,AS,12173,14679,-6,-11
18,4,AS,14747,13830,-6,-30
18,4,AS,12173,14747,-2,12
18,4,AS,13830,13796,0,36
18,4,AS,12173,13796,-5,-9
18,4,AS,14679,13204,-5,-17
18,4,AS,15016,14747,-1,-7
18,4,AS,14747,10299,-1,0
18,4,AS,11292,14747,9,11
18,4,AS,14747,10423,-4,-6
18,4,AS,14747,11298,-3,-13
18,4,AS,14107,14747,-4,1
18,4,AS,12889,14057,9,7
18,4,AS,14057,12889,18,14
18,4,AS,12889,14747,-7,-9
18,4,AS,12889,14747,-2,4
18,4,AS,14747,12889,17,19
18,4,AS,12889,14747,-13,-9
18,4,AS,14057,14908,-5,-17
18,4,AS,14747,10800,-7,-21
18,4,AS,14908,14747,-5,6
18,4,AS,14747,14679,-3,-22
18,4,AS,14747,12892,11,6
18,4,AS,14747,12892,-1,-20
18,4,AS,14747,12892,2,-16
18,4,AS,12892,14747,-6,14
18,4,AS,14831,14057,-5,3
18,4,AS,14771,14057,-3,3
18,4,AS,14747,14893,3,4
18,4,AS,14771,14747,-3,1
18,4,AS,14831,14747,-6,5
18,4,AS,14771,14747,-9,-4
18,4,AS,14747,14771,3,-10
18,4,AS,14747,10299,-1,13
18,4,AS,10299,14747,-4,-26
18,4,AS,14747,13487,12,18
18,4,AS,14100,14747,55,76
18,4,AS,14057,10721,-1,7
18,4,AS,11697,14747,50,79
18,4,AS,11618,14747,-3,11
18,4,AS,14679,12173,-1,-14
18,4,AS,13830,14679,-9,-16
18,4,AS,12173,14831,-2,8
18,4,AS,13796,12173,-6,-20
18,4,AS,14679,13830,-12,-17
18,4,AS,11278,14057,78,88
18,4,AS,14679,10721,14,64
18,4,AS,14057,11278,148,153
18,4,AS,14747,10397,33,42
18,4,AS,10299,14747,0,-19
18,4,AS,14057,13930,212,245
18,4,AS,14747,11298,-2,3
18,4,AS,14107,14057,10,9
18,4,AS,14057,14107,-6,-4
18,4,AS,14057,14107,-2,1
18,4,AS,14747,14107,-4,-15
18,4,AS,14107,14747,-6,8
18,4,AS,14107,14747,-15,-16
18,4,AS,12889,14057,-13,-14
18,4,AS,12889,14747,9,16
18,4,AS,14747,12889,2,2
18,4,AS,12889,14747,-3,29
18,4,AS,14679,14057,10,13
18,4,AS,14057,14679,-4,-14
18,4,AS,14057,12892,14,8
18,4,AS,12892,14057,-10,6
18,4,AS,10800,14747,-8,-1
18,4,AS,14747,13891,15,2
18,4,AS,14747,14679,4,-7
18,4,AS,14679,14747,-11,-8
18,4,AS,14747,14679,-3,-17
18,4,AS,12892,14747,4,8
18,4,AS,14747,12892,-3,-14
18,4,AS,14747,12892,-2,-17
18,4,AS,13796,14747,-4,8
18,4,AS,14893,14747,34,47
18,4,AS,14747,14831,-3,5
18,4,AS,14771,14747,-5,1
18,4,AS,14057,10299,30,35
10,3,AS,13891,14747,-5,-3
10,3,AS,14747,14679,-5,21
10,3,AS,12892,14747,13,3
10,3,AS,14747,12892,-6,-12
10,3,AS,14747,12892,-6,-20
10,3,AS,14747,12892,-4,-15
10,3,AS,14747,12892,-2,3
10,3,AS,14893,14747,-8,2
10,3,AS,13796,14747,1,11
10,3,AS,14747,14831,4,12
10,3,AS,14831,14747,-11,-3
10,3,AS,14771,14747,-3,5
10,3,AS,10299,14747,87,73
10,3,AS,14747,10299,-2,5
10,3,AS,10721,14747,-2,0
10,3,AS,11618,14747,2,-2
10,3,AS,13930,14747,-7,18
10,3,AS,10721,14747,3,33
10,3,AS,12892,11278,-9,20
10,3,AS,11278,12892,1,3
10,3,AS,14831,13830,-12,-17
10,3,AS,10299,12173,-9,-5
10,3,AS,11278,14057,3,-10
10,3,AS,14747,12266,30,38
10,3,AS,14057,13930,253,261
10,3,AS,11298,14747,11,3
10,3,AS,14107,14057,-14,-22
10,3,AS,14107,14057,-3,1
11,4,AS,13830,14747,-10,-7
11,4,AS,10299,12173,-3,2
11,4,AS,14747,12173,4,-15
11,4,AS,12173,14747,-7,-4
11,4,AS,12173,14057,29,34
11,4,AS,14893,14747,4,9
11,4,AS,14679,13204,-9,-13
11,4,AS,13198,14747,-5,-11
11,4,AS,10397,14747,30,-3
11,4,AS,14747,10397,8,-5
11,4,AS,14747,10397,-2,4
11,4,AS,10397,14747,8,15
11,4,AS,14747,12266,-1,-19
11,4,AS,10423,14747,4,-3
11,4,AS,14107,14747,-7,-12
11,4,AS,14747,14107,-3,-17
11,4,AS,14057,12889,-7,-13
11,4,AS,12889,14747,-17,-24
11,4,AS,12892,14057,-6,-5
11,4,AS,14747,13891,2,-13
11,4,AS,14908,14747,5,6
11,4,AS,14747,12892,-11,-17
11,4,AS,14831,14057,-6,1
11,4,AS,14747,14893,57,49
11,4,AS,14747,14893,-7,2
11,4,AS,14747,13796,-2,-9
11,4,AS,14771,14747,-16,-2
11,4,AS,14771,14747,-2,-12
11,4,AS,14747,14771,-7,3
11,4,AS,14747,10299,-7,13
11,4,AS,14747,13487,-1,51
11,4,AS,10721,14747,13,3
11,4,AS,14747,11278,-1,26
11,4,AS,14747,12173,27,4
11,4,AS,12173,14747,-16,9
11,4,AS,14831,12173,-11,-9
11,4,AS,13830,13796,-4,7
11,4,AS,14747,14893,-5,0
11,4,AS,13796,12173,-3,-25
11,4,AS,14679,13830,-9,-24
11,4,AS,13830,14057,125,129
11,4,AS,10721,14679,-4,11
11,4,AS,15016,14747,16,1
11,4,AS,14747,11292,-5,3
11,4,AS,14747,10423,-4,17
11,4,AS,14747,11298,-3,13
11,4,AS,14747,14107,131,132
11,4,AS,14057,14107,-5,-11
11,4,AS,15376,14747,27,25
11,4,AS,14107,14747,-13,-15
